# This file is generated by MACS version 2.1.0.20140616
# Command line: callpeak -t ../BAM/H3K4me3_WT_1.bam -c ../BAM/Input_WT_1.bam -f BAM --gsize 12156677 --name H3K4me3_WT_1 -q 0.01 --nomodel
# ARGUMENTS LIST:
# name = H3K4me3_WT_1
# format = BAM
# ChIP-seq file = ['../BAM/H3K4me3_WT_1.bam']
# control file = ['../BAM/Input_WT_1.bam']
# effective genome size = 1.22e+07
# band width = 300
# model fold = [5, 50]
# qvalue cutoff = 1.00e-02
# Larger dataset will be scaled towards smaller dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps
# Broad region calling is off

# tag size is determined as 51 bps
# total tags in treatment: 5774180
# tags after filtering in treatment: 4073992
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.29
# total tags in control: 5875629
# tags after filtering in control: 5077659
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.14
# d = 200
chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name
chrXIV	107589	108910	1322	107903	247.00	62.60306	3.59222	61.04659	H3K4me3_WT_1_peak_3220
chrXIV	110014	110593	580	110330	196.00	33.63076	2.72070	32.69141	H3K4me3_WT_1_peak_3221
chrXIV	112675	112877	203	112728	102.00	4.56489	1.51415	3.98467	H3K4me3_WT_1_peak_3222
chrXIV	113145	113686	542	113450	184.00	31.67679	2.71960	30.76515	H3K4me3_WT_1_peak_3223
chrXIV	118049	118845	797	118414	170.00	20.99849	2.26139	20.22156	H3K4me3_WT_1_peak_3224
chrXIV	118918	119702	785	119440	250.00	63.92619	3.61885	62.32790	H3K4me3_WT_1_peak_3225
chrXIV	121721	122234	514	121999	158.00	16.82298	2.10269	16.09420	H3K4me3_WT_1_peak_3226
chrXIV	122809	123273	465	123085	171.00	23.26699	2.37543	22.46376	H3K4me3_WT_1_peak_3227
chrXIV	128663	129258	596	129073	251.00	55.49270	3.24310	54.12955	H3K4me3_WT_1_peak_3228
chrXIV	134983	135723	741	135337	246.00	63.21277	3.63103	61.63647	H3K4me3_WT_1_peak_3229
chrXIV	138431	139269	839	138794	275.00	77.76379	3.94280	75.63319	H3K4me3_WT_1_peak_3230
chrXIV	140703	141463	761	140969	288.00	76.36739	3.74246	74.30067	H3K4me3_WT_1_peak_3231
chrXIV	144677	145348	672	145001	257.00	57.65058	3.27968	56.23140	H3K4me3_WT_1_peak_3232
chrXIV	145989	146631	643	146308	206.00	36.09990	2.76090	35.12350	H3K4me3_WT_1_peak_3233
chrXIV	147372	148639	1268	147731	297.00	90.25785	4.20884	87.44514	H3K4me3_WT_1_peak_3234
chrXIV	155044	155704	661	155319	232.00	52.68844	3.29828	51.39305	H3K4me3_WT_1_peak_3235
chrXIV	156943	157371	429	157215	222.00	42.29522	2.91810	41.21529	H3K4me3_WT_1_peak_3236
chrXIV	159806	160476	671	160120	265.00	62.74013	3.41622	61.17854	H3K4me3_WT_1_peak_3237
chrXIV	163781	165170	1390	164115	268.00	69.02989	3.64796	67.25568	H3K4me3_WT_1_peak_3238
chrXIV	167265	168014	750	167595	304.00	90.16950	4.12181	87.36082	H3K4me3_WT_1_peak_3239
chrXIV	168894	169337	444	169112	165.00	17.95868	2.12754	17.21678	H3K4me3_WT_1_peak_3240
chrXIV	169978	170624	647	170273	209.00	36.06681	2.73649	35.09093	H3K4me3_WT_1_peak_3241
chrXIV	171674	172367	694	172062	293.00	84.58427	4.02112	82.10604	H3K4me3_WT_1_peak_3242
chrXIV	173837	174646	810	174342	212.00	40.75675	2.93062	39.70420	H3K4me3_WT_1_peak_3243
chrXIV	175220	175828	609	175513	195.00	33.44627	2.71954	32.50988	H3K4me3_WT_1_peak_3244
chrXIV	180535	181093	559	180773	214.00	41.25193	2.93675	40.19061	H3K4me3_WT_1_peak_3245
chrXIV	181980	183481	1502	182964	280.00	63.84946	3.32769	62.25362	H3K4me3_WT_1_peak_3246
chrXIV	185388	187644	2257	187402	268.00	76.11969	3.95444	74.06309	H3K4me3_WT_1_peak_3247
chrXIV	187934	188653	720	188280	322.00	110.98302	4.74827	106.49185	H3K4me3_WT_1_peak_3248
chrXIV	191238	191619	382	191481	147.00	13.47382	1.96557	12.78386	H3K4me3_WT_1_peak_3249
chrXIV	197329	198113	785	197758	244.00	62.08030	3.60163	60.53836	H3K4me3_WT_1_peak_3250
chrXIV	199520	200132	613	199890	188.00	33.46888	2.77840	32.53187	H3K4me3_WT_1_peak_3251
chrXIV	200187	201229	1043	200719	246.00	63.21277	3.63103	61.63647	H3K4me3_WT_1_peak_3252
chrXIV	201486	202876	1391	202278	257.00	63.45521	3.52409	61.87167	H3K4me3_WT_1_peak_3253
chrXIV	206053	207568	1516	207178	273.00	68.74966	3.58547	66.98586	H3K4me3_WT_1_peak_3254
chrXIV	210246	210570	325	210422	117.00	5.66240	1.56049	5.06649	H3K4me3_WT_1_peak_3255
chrXIV	211715	212360	646	211896	218.00	44.76360	3.06529	43.63747	H3K4me3_WT_1_peak_3256
chrXIV	214835	215476	642	215140	194.00	36.22506	2.86660	35.24660	H3K4me3_WT_1_peak_3257
chrXIV	216457	217090	634	216759	228.00	52.82302	3.34500	51.52474	H3K4me3_WT_1_peak_3258
chrXIV	217682	218801	1120	218287	239.00	54.56996	3.31455	53.23012	H3K4me3_WT_1_peak_3259
chrXIV	219639	220460	822	220149	222.00	48.76838	3.21515	47.56050	H3K4me3_WT_1_peak_3260
chrXIV	221993	222493	501	222248	177.00	27.01425	2.53122	26.16430	H3K4me3_WT_1_peak_3261
chrXIV	223958	224555	598	224321	256.00	63.80204	3.54933	62.20714	H3K4me3_WT_1_peak_3262
chrXIV	226662	227826	1165	227028	271.00	63.24089	3.38177	61.66361	H3K4me3_WT_1_peak_3263
chrXIV	229011	229719	709	229187	199.00	35.73382	2.79935	34.76329	H3K4me3_WT_1_peak_3264
chrXIV	229993	230724	732	230515	260.00	62.44931	3.45159	60.89709	H3K4me3_WT_1_peak_3265
chrXIV	233136	233836	701	233520	256.00	68.40471	3.75223	66.65269	H3K4me3_WT_1_peak_3266
chrXIV	234337	235078	742	234551	226.00	51.99366	3.32670	50.71450	H3K4me3_WT_1_peak_3267
chrXIV	237207	238633	1427	237645	230.00	40.71393	2.78856	39.66203	H3K4me3_WT_1_peak_3268
chrXIV	240306	241024	719	240553	153.00	17.17018	2.15067	16.43733	H3K4me3_WT_1_peak_3269
chrXIV	241538	242280	743	241809	289.00	87.08056	4.17342	84.45603	H3K4me3_WT_1_peak_3270
chrXIV	244317	244902	586	244551	268.00	74.10722	3.86585	72.13515	H3K4me3_WT_1_peak_3271
chrXIV	245548	246146	599	245727	229.00	45.65147	3.00970	44.50749	H3K4me3_WT_1_peak_3272
chrXIV	246545	248014	1470	247060	310.00	89.48282	4.02735	86.71460	H3K4me3_WT_1_peak_3273
chrXIV	250066	250332	267	250246	153.00	14.10471	1.97374	13.40727	H3K4me3_WT_1_peak_3274
chrXIV	251349	251837	489	251618	229.00	47.85263	3.10758	46.66467	H3K4me3_WT_1_peak_3275
chrXIV	251910	252584	675	252209	305.00	85.39652	3.92185	82.86683	H3K4me3_WT_1_peak_3276
chrXIV	254294	255033	740	254556	283.00	84.62490	4.14255	82.14471	H3K4me3_WT_1_peak_3277
chrXIV	255110	255844	735	255419	222.00	47.36681	3.14957	46.18851	H3K4me3_WT_1_peak_3278
chrXIV	257616	258243	628	258027	237.00	54.33889	3.32376	53.00497	H3K4me3_WT_1_peak_3279
chrXIV	262829	263525	697	263169	257.00	47.90065	2.89053	46.71108	H3K4me3_WT_1_peak_3280
chrXIV	264071	264612	542	264387	209.00	40.25554	2.93273	39.21173	H3K4me3_WT_1_peak_3281
chrXIV	265895	266751	857	266478	281.00	80.87536	4.00556	78.59525	H3K4me3_WT_1_peak_3282
chrXIV	269173	270607	1435	269778	290.00	80.34026	3.88127	78.08713	H3K4me3_WT_1_peak_3283
chrXIV	274400	274719	320	274553	134.00	8.56369	1.71262	7.93097	H3K4me3_WT_1_peak_3284
chrXIV	276362	277064	703	276623	209.00	37.97448	2.82510	36.96844	H3K4me3_WT_1_peak_3285
chrXIV	280353	280790	438	280506	184.00	27.37998	2.49957	26.52530	H3K4me3_WT_1_peak_3286
chrXIV	282233	283200	968	282431	261.00	67.45580	3.65484	65.73837	H3K4me3_WT_1_peak_3287
chrXIV	283972	284815	844	284376	270.00	68.16795	3.59146	66.42540	H3K4me3_WT_1_peak_3288
chrXIV	286180	286760	581	286373	241.00	40.03306	2.68712	38.99273	H3K4me3_WT_1_peak_3289
chrXIV	287727	288219	493	287948	235.00	52.15087	3.24493	50.86795	H3K4me3_WT_1_peak_3290
chrXIV	289219	290099	881	289412	242.00	56.16239	3.35598	54.78208	H3K4me3_WT_1_peak_3291
chrXIV	292214	292835	622	292616	268.00	73.17556	3.82527	71.23893	H3K4me3_WT_1_peak_3292
chrXIV	295002	295774	773	295450	252.00	54.89942	3.20957	53.55053	H3K4me3_WT_1_peak_3293
chrXIV	297197	297735	539	297540	219.00	39.82674	2.83128	38.79041	H3K4me3_WT_1_peak_3294
chrXIV	298216	298688	473	298482	194.00	33.84464	2.74726	32.90236	H3K4me3_WT_1_peak_3295
chrXIV	299961	300865	905	300573	249.00	51.09856	3.07754	49.83989	H3K4me3_WT_1_peak_3296
chrXIV	302551	303619	1069	302882	322.00	94.69514	4.09760	91.58678	H3K4me3_WT_1_peak_3297
chrXIV	303909	304738	830	304418	268.00	70.61329	3.71506	68.78068	H3K4me3_WT_1_peak_3298
chrXIV	306500	307224	725	306970	288.00	79.96745	3.88788	77.73131	H3K4me3_WT_1_peak_3299
chrXIV	308165	308733	569	308510	236.00	47.77061	3.04377	46.58385	H3K4me3_WT_1_peak_3300
chrXIV	309399	310197	799	309772	230.00	46.86522	3.05486	45.69698	H3K4me3_WT_1_peak_3301
chrXIV	310474	310926	453	310666	195.00	26.07621	2.36605	25.23837	H3K4me3_WT_1_peak_3302
chrXIV	317229	319120	1892	317648	270.00	64.93662	3.45905	63.30482	H3K4me3_WT_1_peak_3303
chrXIV	321099	321775	677	321401	225.00	39.85314	2.78760	38.81619	H3K4me3_WT_1_peak_3304
chrXIV	323087	324170	1084	323468	274.00	69.16446	3.59252	67.38504	H3K4me3_WT_1_peak_3305
chrXIV	325938	326530	593	326238	233.00	46.16372	2.99906	45.00940	H3K4me3_WT_1_peak_3306
chrXIV	329493	330644	1152	329923	251.00	60.15853	3.44214	58.67231	H3K4me3_WT_1_peak_3307
chrXIV	331202	332180	979	331599	304.00	92.60278	4.22066	89.64018	H3K4me3_WT_1_peak_3308
chrXIV	332343	333289	947	332640	280.00	78.48042	3.91550	76.31748	H3K4me3_WT_1_peak_3309
chrXIV	335314	335677	364	335478	141.00	12.56771	1.93962	11.88827	H3K4me3_WT_1_peak_3310
chrXIV	337204	337629	426	337389	136.00	11.64548	1.90557	10.97680	H3K4me3_WT_1_peak_3311
chrXIV	338772	340772	2001	339906	292.00	83.65351	3.99429	81.22380	H3K4me3_WT_1_peak_3312
chrXIV	341542	343047	1506	342017	284.00	64.31242	3.31212	62.70296	H3K4me3_WT_1_peak_3313
chrXIV	344731	346890	2160	345130	293.00	80.49335	3.85527	78.23013	H3K4me3_WT_1_peak_3314
chrXIV	348008	348655	648	348437	220.00	44.14277	3.01870	43.02841	H3K4me3_WT_1_peak_3315
chrXIV	349347	349867	521	349650	198.00	34.89835	2.76671	33.94013	H3K4me3_WT_1_peak_3316
chrXIV	350330	351697	1368	351166	219.00	40.88565	2.87884	39.83107	H3K4me3_WT_1_peak_3317
chrXIV	356345	357746	1402	356728	235.00	56.89384	3.46104	55.49506	H3K4me3_WT_1_peak_3318
chrXIV	359612	359971	360	359814	127.00	9.85118	1.82855	9.20325	H3K4me3_WT_1_peak_3319
chrXIV	365248	366398	1151	365733	253.00	60.37827	3.43185	58.88638	H3K4me3_WT_1_peak_3320
chrXIV	366614	367338	725	366922	265.00	72.16927	3.81569	70.27301	H3K4me3_WT_1_peak_3321
chrXIV	369542	370927	1386	370503	275.00	74.69404	3.81174	72.69760	H3K4me3_WT_1_peak_3322
chrXIV	371752	372359	608	372143	282.00	79.26642	3.92581	77.06508	H3K4me3_WT_1_peak_3323
chrXIV	372609	373775	1167	373298	228.00	52.70604	3.33952	51.41043	H3K4me3_WT_1_peak_3324
chrXIV	374277	374772	496	374539	189.00	28.88460	2.53960	28.01070	H3K4me3_WT_1_peak_3325
chrXIV	375171	375939	769	375381	227.00	52.60838	3.34529	51.31495	H3K4me3_WT_1_peak_3326
chrXIV	378643	379268	626	378883	279.00	75.44864	3.79961	73.42188	H3K4me3_WT_1_peak_3327
chrXIV	380091	381862	1772	380451	237.00	42.61279	2.81847	41.52695	H3K4me3_WT_1_peak_3328
chrXIV	383820	384421	602	384039	229.00	46.37356	3.04163	45.21539	H3K4me3_WT_1_peak_3329
chrXIV	387132	387771	640	387356	201.00	39.54087	2.96951	38.50918	H3K4me3_WT_1_peak_3330
chrXIV	391653	392172	520	391901	168.00	24.88839	2.48439	24.06513	H3K4me3_WT_1_peak_3331
chrXIV	392802	393437	636	392988	197.00	37.63309	2.91070	36.63243	H3K4me3_WT_1_peak_3332
chrXIV	393561	394052	492	393915	124.00	9.77833	1.83757	9.13124	H3K4me3_WT_1_peak_3333
chrXIV	394607	395282	676	394915	271.00	77.94145	3.99854	75.80095	H3K4me3_WT_1_peak_3334
chrXIV	397920	398364	445	398182	205.00	37.05157	2.81381	36.06021	H3K4me3_WT_1_peak_3335
chrXIV	399934	400637	704	400420	276.00	66.81536	3.47863	65.11983	H3K4me3_WT_1_peak_3336
chrXIV	400960	401469	510	401163	212.00	37.66560	2.78724	36.66412	H3K4me3_WT_1_peak_3337
chrXIV	405001	405698	698	405469	252.00	59.49286	3.40358	58.02472	H3K4me3_WT_1_peak_3338
chrXIV	407314	408045	732	407650	212.00	42.87825	3.03100	41.78799	H3K4me3_WT_1_peak_3339
chrXIV	408140	408941	802	408436	288.00	84.32748	4.06882	81.86076	H3K4me3_WT_1_peak_3340
chrXIV	411744	412098	355	411952	160.00	18.75175	2.19914	18.00047	H3K4me3_WT_1_peak_3341
chrXIV	412661	413251	591	412863	281.00	67.62012	3.46462	65.89703	H3K4me3_WT_1_peak_3342
chrXIV	413544	414257	714	413826	229.00	51.21487	3.26026	49.95272	H3K4me3_WT_1_peak_3343
chrXIV	416865	417502	638	417180	225.00	47.81216	3.14209	46.62482	H3K4me3_WT_1_peak_3344
chrXIV	417827	418608	782	418277	255.00	60.08429	3.39990	58.59999	H3K4me3_WT_1_peak_3345
chrXIV	419388	420609	1222	419710	249.00	59.07329	3.41482	57.61674	H3K4me3_WT_1_peak_3346
chrXIV	424170	424657	488	424464	218.00	45.95898	3.12137	44.80936	H3K4me3_WT_1_peak_3347
chrXIV	425994	426914	921	426587	256.00	66.58936	3.67138	64.90363	H3K4me3_WT_1_peak_3348
chrXIV	427495	428707	1213	427981	294.00	92.37244	4.33666	89.42318	H3K4me3_WT_1_peak_3349
chrXIV	429949	430386	438	430249	190.00	30.20132	2.59754	29.30993	H3K4me3_WT_1_peak_3350
chrXIV	434737	435483	747	435084	272.00	70.99426	3.68856	69.14642	H3K4me3_WT_1_peak_3351
chrXIV	437447	438186	740	437796	284.00	75.60650	3.75305	73.57191	H3K4me3_WT_1_peak_3352
chrXIV	438699	439402	704	439118	262.00	56.89037	3.20591	55.49166	H3K4me3_WT_1_peak_3353
chrXIV	439768	440874	1107	440467	301.00	84.03325	3.91080	81.58481	H3K4me3_WT_1_peak_3354
chrXIV	441311	442850	1540	442045	281.00	73.86903	3.71354	71.90671	H3K4me3_WT_1_peak_3355
chrXIV	443381	444456	1076	444186	304.00	82.75958	3.83026	80.38071	H3K4me3_WT_1_peak_3356
chrXIV	444783	445380	598	445060	194.00	34.09563	2.75974	33.14970	H3K4me3_WT_1_peak_3357
chrXIV	447193	447869	677	447534	255.00	52.59226	3.09036	51.29950	H3K4me3_WT_1_peak_3358
chrXIV	452186	452896	711	452467	276.00	59.36578	3.18941	57.90068	H3K4me3_WT_1_peak_3359
chrXIV	456364	456925	562	456570	253.00	63.78505	3.58010	62.19087	H3K4me3_WT_1_peak_3360
chrXIV	457616	458067	452	457847	163.00	13.35151	1.88831	12.66290	H3K4me3_WT_1_peak_3361
chrXIV	462260	462770	511	462510	194.00	30.40851	2.57877	29.51399	H3K4me3_WT_1_peak_3362
chrXIV	466206	467644	1439	466412	242.00	52.43766	3.19322	51.14766	H3K4me3_WT_1_peak_3363
chrXIV	470602	471825	1224	471455	268.00	60.81248	3.31143	59.30846	H3K4me3_WT_1_peak_3364
chrXIV	473337	473834	498	473485	188.00	25.35927	2.37351	24.53015	H3K4me3_WT_1_peak_3365
chrXIV	476115	476739	625	476479	281.00	74.25594	3.72930	72.27892	H3K4me3_WT_1_peak_3366
chrXIV	477579	478279	701	477917	263.00	56.62098	3.18693	55.22863	H3K4me3_WT_1_peak_3367
chrXIV	478476	479292	817	478915	318.00	100.41565	4.36688	96.83908	H3K4me3_WT_1_peak_3368
chrXIV	479650	480911	1262	480183	220.00	48.67167	3.23041	47.46521	H3K4me3_WT_1_peak_3369
chrXIV	481142	481862	721	481361	179.00	29.46365	2.64475	28.58206	H3K4me3_WT_1_peak_3370
chrXIV	483204	484000	797	483430	245.00	58.63153	3.43548	57.18711	H3K4me3_WT_1_peak_3371
chrXIV	485464	486117	654	485829	227.00	45.39588	3.01518	44.25737	H3K4me3_WT_1_peak_3372
chrXIV	487465	488944	1480	488530	294.00	82.94515	3.94306	80.55268	H3K4me3_WT_1_peak_3373
chrXIV	490247	492324	2078	491619	309.00	100.77295	4.49654	97.17688	H3K4me3_WT_1_peak_3374
chrXIV	493234	493644	411	493454	233.00	46.88161	3.03023	45.71291	H3K4me3_WT_1_peak_3375
chrXIV	493920	495109	1190	494719	280.00	83.49195	4.13085	81.06944	H3K4me3_WT_1_peak_3376
chrXIV	497878	498568	691	498410	202.00	40.02317	2.98421	38.98324	H3K4me3_WT_1_peak_3377
chrXIV	499561	500368	808	499748	263.00	73.11564	3.88094	71.18143	H3K4me3_WT_1_peak_3378
chrXIV	500882	501188	307	500970	142.00	15.08897	2.09076	14.38023	H3K4me3_WT_1_peak_3379
chrXIV	501400	502041	642	501708	175.00	27.78174	2.58729	26.92212	H3K4me3_WT_1_peak_3380
chrXIV	503568	504267	700	503872	251.00	66.07441	3.70453	64.40427	H3K4me3_WT_1_peak_3381
chrXIV	506488	507404	917	506946	287.00	85.78284	4.14272	83.23470	H3K4me3_WT_1_peak_3382
chrXIV	507499	508366	868	507927	270.00	70.22897	3.67748	68.41013	H3K4me3_WT_1_peak_3383
chrXIV	509731	511130	1400	510658	244.00	57.23290	3.38361	55.82498	H3K4me3_WT_1_peak_3384
chrXIV	514348	515504	1157	514838	289.00	79.54143	3.85967	77.32735	H3K4me3_WT_1_peak_3385
chrXIV	516234	516822	589	516501	213.00	39.55947	2.86654	38.52738	H3K4me3_WT_1_peak_3386
chrXIV	517034	517887	854	517430	259.00	53.09373	3.07900	51.78917	H3K4me3_WT_1_peak_3387
chrXIV	518028	519022	995	518728	298.00	92.04436	4.27137	89.11832	H3K4me3_WT_1_peak_3388
chrXIV	525969	526739	771	526256	261.00	54.84029	3.13245	53.49401	H3K4me3_WT_1_peak_3389
chrXIV	529791	530530	740	530124	279.00	60.11890	3.19444	58.63400	H3K4me3_WT_1_peak_3390
chrXIV	531598	533183	1586	531912	300.00	82.00813	3.84197	79.66927	H3K4me3_WT_1_peak_3391
chrXIV	534394	534895	502	534691	243.00	38.54209	2.61610	37.52726	H3K4me3_WT_1_peak_3392
chrXIV	537405	538610	1206	538285	282.00	68.34348	3.48378	66.59539	H3K4me3_WT_1_peak_3393
chrXIV	541344	543738	2395	542460	246.00	52.61399	3.16568	51.32013	H3K4me3_WT_1_peak_3394
chrXIV	545124	545921	798	545342	261.00	51.89113	3.01669	50.61374	H3K4me3_WT_1_peak_3395
chrXIV	546103	546567	465	546338	204.00	30.34762	2.50872	29.45448	H3K4me3_WT_1_peak_3396
chrXIV	547920	548697	778	548322	219.00	35.84991	2.65578	34.87717	H3K4me3_WT_1_peak_3397
chrXIV	551452	552791	1340	551913	295.00	76.36001	3.67283	74.29414	H3K4me3_WT_1_peak_3398
chrXIV	553264	553758	495	553471	181.00	20.86278	2.19280	20.08750	H3K4me3_WT_1_peak_3399
chrXIV	554934	555535	602	555144	266.00	58.95475	3.25467	57.50119	H3K4me3_WT_1_peak_3400
chrXIV	556940	557509	570	557195	232.00	36.75123	2.61044	35.76440	H3K4me3_WT_1_peak_3401
chrXIV	558311	559210	900	558706	259.00	59.85963	3.35298	58.38108	H3K4me3_WT_1_peak_3402
chrXIV	559612	560439	828	560193	223.00	34.10733	2.55555	33.16104	H3K4me3_WT_1_peak_3403
chrXIV	569001	569778	778	569537	215.00	31.37929	2.48705	30.47170	H3K4me3_WT_1_peak_3404
chrXIV	574341	574942	602	574589	264.00	59.52797	3.29474	58.05856	H3K4me3_WT_1_peak_3405
chrXIV	575452	576090	639	575756	235.00	51.67310	3.22359	50.40101	H3K4me3_WT_1_peak_3406
chrXIV	576740	577244	505	576904	147.00	15.87531	2.10942	15.15760	H3K4me3_WT_1_peak_3407
chrXIV	579353	580139	787	579697	284.00	60.34108	3.16458	58.85039	H3K4me3_WT_1_peak_3408
chrXIV	581842	582406	565	582031	279.00	63.81707	3.33486	62.22185	H3K4me3_WT_1_peak_3409
chrXIV	584792	586091	1300	585177	263.00	48.69033	2.88008	47.48367	H3K4me3_WT_1_peak_3410
chrXIV	586405	586956	552	586726	269.00	58.75584	3.22191	57.30762	H3K4me3_WT_1_peak_3411
chrXIV	587288	588143	856	587539	192.00	24.56172	2.31193	23.74257	H3K4me3_WT_1_peak_3412
chrXIV	590715	591295	581	591070	225.00	37.86287	2.70203	36.85852	H3K4me3_WT_1_peak_3413
chrXIV	592398	593724	1327	592765	274.00	55.35164	3.05354	53.99265	H3K4me3_WT_1_peak_3414
chrXIV	597148	598218	1071	597522	243.00	48.01588	2.99776	46.82417	H3K4me3_WT_1_peak_3415
chrXIV	602744	603978	1235	603046	329.00	86.51045	3.73072	83.91968	H3K4me3_WT_1_peak_3416
chrXIV	612718	614221	1504	613730	277.00	55.22528	3.02751	53.86909	H3K4me3_WT_1_peak_3417
chrXIV	615412	616128	717	615999	170.00	13.42502	1.86551	12.73564	H3K4me3_WT_1_peak_3418
chrXIV	617760	618289	530	618122	182.00	21.47420	2.21771	20.69162	H3K4me3_WT_1_peak_3419
chrXIV	618912	619717	806	619369	256.00	59.28313	3.35667	57.82062	H3K4me3_WT_1_peak_3420
chrXIV	619915	620631	717	620275	299.00	75.07884	3.58677	73.06593	H3K4me3_WT_1_peak_3421
chrXIV	621845	622635	791	622373	253.00	57.34594	3.30295	55.93541	H3K4me3_WT_1_peak_3422
chrXIV	622763	623661	899	623027	283.00	72.35362	3.63242	70.45050	H3K4me3_WT_1_peak_3423
chrXIV	625154	625935	782	625607	244.00	47.22965	2.95757	46.05378	H3K4me3_WT_1_peak_3424
chrXIV	626524	627893	1370	627519	227.00	39.99400	2.77927	38.95497	H3K4me3_WT_1_peak_3425
chrXIV	630471	631317	847	630932	264.00	70.04413	3.73430	68.23338	H3K4me3_WT_1_peak_3426
chrXIV	632817	633496	680	633154	205.00	40.29456	2.97005	39.25004	H3K4me3_WT_1_peak_3427
chrXIV	634834	635338	505	635143	238.00	45.61856	2.93633	44.47543	H3K4me3_WT_1_peak_3428
chrXIV	636283	637471	1189	637143	263.00	60.98594	3.36281	59.47606	H3K4me3_WT_1_peak_3429
chrXIV	639681	640755	1075	640506	267.00	57.88584	3.20418	56.46103	H3K4me3_WT_1_peak_3430
chrXIV	642534	643403	870	642814	288.00	71.66355	3.55764	69.78787	H3K4me3_WT_1_peak_3431
chrXIV	643640	644131	492	643836	243.00	39.70883	2.66189	38.67427	H3K4me3_WT_1_peak_3432
chrXIV	646488	647048	561	646849	218.00	36.24943	2.68004	35.27037	H3K4me3_WT_1_peak_3433
chrXIV	647353	647808	456	647520	171.00	16.43502	2.01771	15.71067	H3K4me3_WT_1_peak_3434
chrXIV	651077	651823	747	651556	288.00	70.76147	3.52284	68.92146	H3K4me3_WT_1_peak_3435
chrXIV	652381	652938	558	652567	222.00	49.59776	3.25430	48.37275	H3K4me3_WT_1_peak_3436
chrXIV	653317	653792	476	653510	225.00	51.68193	3.32232	50.40912	H3K4me3_WT_1_peak_3437
chrXIV	661009	662012	1004	661707	216.00	41.92812	2.95113	40.85522	H3K4me3_WT_1_peak_3438
chrXIV	662637	663457	821	663026	301.00	96.92134	4.43956	93.64104	H3K4me3_WT_1_peak_3439
chrXIV	664120	664976	857	664393	304.00	95.89807	4.35708	92.70155	H3K4me3_WT_1_peak_3440
chrXIV	665217	665795	579	665429	250.00	63.73991	3.61050	62.14882	H3K4me3_WT_1_peak_3441
chrXIV	667676	669008	1333	668516	312.00	91.80071	4.09581	88.88910	H3K4me3_WT_1_peak_3442
chrXIV	669728	670950	1223	670509	272.00	64.98099	3.44227	63.34797	H3K4me3_WT_1_peak_3443
chrXIV	672323	672828	506	672580	225.00	46.23485	3.07017	45.07928	H3K4me3_WT_1_peak_3444
chrXIV	674228	675384	1157	674581	268.00	69.71178	3.67676	67.91181	H3K4me3_WT_1_peak_3445
chrXIV	676093	676678	586	676381	210.00	35.52620	2.70428	34.55855	H3K4me3_WT_1_peak_3446
chrXIV	678075	679262	1188	678837	257.00	59.12995	3.34102	57.67177	H3K4me3_WT_1_peak_3447
chrXIV	685116	686527	1412	685536	281.00	73.10192	3.68242	71.17138	H3K4me3_WT_1_peak_3448
chrXIV	687199	688264	1066	687770	260.00	55.09777	3.15071	53.74487	H3K4me3_WT_1_peak_3449
chrXIV	690151	690716	566	690461	232.00	48.60181	3.11435	47.39746	H3K4me3_WT_1_peak_3450
chrXIV	693271	696218	2948	694638	322.00	103.62508	4.44606	99.78328	H3K4me3_WT_1_peak_3451
chrXIV	698834	700222	1389	699791	289.00	83.08388	4.00508	80.68521	H3K4me3_WT_1_peak_3452
chrXIV	701129	702520	1392	701513	276.00	72.33539	3.70247	70.43449	H3K4me3_WT_1_peak_3453
chrXIV	703559	704319	761	703841	220.00	42.72550	2.95395	41.63782	H3K4me3_WT_1_peak_3454
chrXIV	706025	706709	685	706329	261.00	56.37837	3.19372	54.99294	H3K4me3_WT_1_peak_3455
chrXIV	707642	709139	1498	708595	293.00	88.41895	4.18078	85.71635	H3K4me3_WT_1_peak_3456
chrXIV	711508	712259	752	711800	292.00	86.23132	4.10105	83.65495	H3K4me3_WT_1_peak_3457
chrXIV	713061	713783	723	713568	271.00	69.47660	3.63564	67.68647	H3K4me3_WT_1_peak_3458
chrXIV	714861	715916	1056	715244	222.00	46.78756	3.12268	45.62112	H3K4me3_WT_1_peak_3459
chrXIV	718725	719149	425	718922	276.00	74.48421	3.79193	72.49577	H3K4me3_WT_1_peak_3460
chrXIV	720019	720830	812	720548	285.00	72.73966	3.62821	70.82057	H3K4me3_WT_1_peak_3461
chrXIV	722403	723270	868	723001	279.00	74.06943	3.74257	72.09927	H3K4me3_WT_1_peak_3462
chrXIV	723439	725010	1572	724120	268.00	64.19498	3.44764	62.58864	H3K4me3_WT_1_peak_3463
chrXIV	727900	728147	248	728037	125.00	8.46161	1.74014	7.82999	H3K4me3_WT_1_peak_3464
chrXIV	729974	730623	650	730438	241.00	48.04555	3.01479	46.85300	H3K4me3_WT_1_peak_3465
chrXIV	736516	737345	830	736992	214.00	39.09692	2.83724	38.07257	H3K4me3_WT_1_peak_3466
chrXIV	741723	742332	610	742065	240.00	48.71471	3.05113	47.50760	H3K4me3_WT_1_peak_3467
